hash,llm,benchmarks,classifier,calibrate,balance_classes,features,spearman_rho,mae
5ae292088978,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.11996271147149455
4bb1d21cf965,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.13235767077184668
dfa4111c4217,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,logistic_regression,False,False,max se_sum nll_sum,0.9636363636363635,0.1251458168842429
6832a5d1f54e,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,logistic_regression,False,False,se_sum,0.9757575757575757,0.14447971058511846
c35aa5c7aed7,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.13260928704302075
245861919c8c,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.1409342738209311
e49ca7007737,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,True,True,max se_sum nll_sum,0.9636363636363635,0.13314564417837627
9f8fff28fe28,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,True,True,se_sum,0.9757575757575757,0.13934234484699332
07f3f4e02ab6,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.12353366082649457
4edbf5db896b,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.14393504325607775
ef75bd61d0bb,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,True,False,max se_sum nll_sum,0.9757575757575757,0.14850600142291684
3ae96f83a493,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,True,False,se_sum,0.9757575757575757,0.15212445101834932
726b45c64f0a,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.12509915920039028
0b550642f13c,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9151515151515152,0.13850635977526515
5b8e36348bb9,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,False,True,max se_sum nll_sum,0.9636363636363635,0.1268735254003605
88cd8d7df043,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,False,True,se_sum,0.9757575757575757,0.21938860249446385
f718439a9122,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.11658060379750088
36e8e80321ca,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9151515151515152,0.1423402986916557
679056bd9477,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,False,False,max se_sum nll_sum,0.9636363636363635,0.16364613691892776
6657f7217f40,ministral3-8b,gpqa-test gsmsymbolic-test scibench-test theoremqa-test,neural_network,False,False,se_sum,0.9757575757575757,0.2187865696343437
6585c3933af3,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.06646718182486452
8b2d0f77c218,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.09751655196027009
9c6876fb4040,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,True,True,max se_sum nll_sum,0.9757575757575757,0.11397055183788504
956069900888,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,True,True,se_sum,0.9757575757575757,0.1215059439148235
aff847edf850,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.06909186601745827
06b72987c727,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9393939393939393,0.09980223363411825
9db7ac30628c,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,True,False,max se_sum nll_sum,0.9757575757575757,0.11034412733720393
a04c3fbb6726,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,True,False,se_sum,0.9757575757575757,0.11580042803258159
162112e67fd0,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.074409646251723
287a643a98d0,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.1030761382568286
8b6fa78966ad,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,False,True,max se_sum nll_sum,0.9757575757575757,0.09374368059375913
55079ffa8016,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,False,True,se_sum,0.9757575757575757,0.13899571485308
20e1acb0b23f,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9878787878787878,0.08106795103329242
83df1ed37e9f,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9393939393939393,0.10111999028802407
946ef821df2c,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,False,False,max se_sum nll_sum,0.9757575757575757,0.1120608327454187
d67ad0d35b29,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,random_forest,False,False,se_sum,0.9636363636363635,0.11618975439796284
97c160757246,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.11317815059768646
e7b47e4d55c1,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.1170022588973646
ba1ef78fe02f,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,True,True,max se_sum nll_sum,0.9757575757575757,0.11647407011158398
f91aaee64568,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,True,True,se_sum,0.9757575757575757,0.14130866768977637
cee6620dd4ca,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.10918600566800504
028047aeda12,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.11620598904558081
a04d8fb963d7,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,True,False,max se_sum nll_sum,0.9757575757575757,0.11557020343953779
309434a09c9c,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,True,False,se_sum,0.9757575757575757,0.14130866730926156
6104bceef499,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.15277423522612268
ac783b210f02,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.15269562702066755
0be34638c7a6,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,False,True,max se_sum nll_sum,0.9636363636363635,0.14208692748686866
118549ad08f2,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,False,True,se_sum,0.9757575757575757,0.13980072990669187
6fcbd7369fb3,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.10223104069613376
ee7c52cc439e,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.11387831550474976
2116ab0eb353,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,False,False,max se_sum nll_sum,0.9757575757575757,0.1148030896764427
b4b6f7c58409,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,logistic_regression,False,False,se_sum,0.9757575757575757,0.14065792324856
c927ac57eb46,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.15191014897828378
9497b0c6b8f0,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.15257801155538242
e19742abc231,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,True,True,max se_sum nll_sum,0.9757575757575757,0.14040821203153758
fd9a72544344,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,True,True,se_sum,0.9757575757575757,0.14471407617111426
5f1a9e6e8c04,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.10561095153630987
0e94c921cb34,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.12848963496350274
f0dba1f3918b,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,True,False,max se_sum nll_sum,0.9757575757575757,0.13702094699375766
61c3c96c8237,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,True,False,se_sum,0.9757575757575757,0.1440443369316616
df0cc61e3d8e,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.1490480182398699
50d98106e40b,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.14851129778517708
1dc3ec584dc4,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,False,True,max se_sum nll_sum,0.9636363636363635,0.14004923530711158
0ab4ffdceb02,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,False,True,se_sum,0.9757575757575757,0.209347938182751
8c34dd10a279,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.09827262536962793
e1b8c84bcb49,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.11920331585685377
b06e91806a4b,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,False,False,max se_sum nll_sum,0.9636363636363635,0.12273618272516269
df81a49b85d3,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test scibench-test,neural_network,False,False,se_sum,0.9757575757575757,0.19532635975162155
9a36c2c304b8,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9393939393939393,0.077330444663364
f41dda332c23,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9393939393939393,0.10094092450649259
fa2d2c245ea3,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,True,True,max se_sum nll_sum,0.9636363636363635,0.10449445155479715
786760b6e4cf,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,True,True,se_sum,0.9757575757575757,0.1124843020380955
a5199705921a,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9393939393939393,0.08169781734196385
79bf76688948,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9393939393939393,0.10417844643214029
dd478a02f766,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,True,False,max se_sum nll_sum,0.9757575757575757,0.0992203579206383
91b314e31a94,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,True,False,se_sum,0.9757575757575757,0.10371631898547466
5456023bcd3d,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9393939393939393,0.09110371277635343
0ca47f476a73,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9393939393939393,0.10279827208825512
d465152b13d0,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,False,True,max se_sum nll_sum,0.9636363636363635,0.12001095674579339
2cdb2ed5d717,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,False,True,se_sum,0.9757575757575757,0.12605477777241125
d6de082f206f,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9393939393939393,0.09151914872319643
f0c3d4f2a135,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9393939393939393,0.10339159497860359
80a567b7acf5,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,False,False,max se_sum nll_sum,0.9757575757575757,0.10236203686771475
66453cd67261,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,random_forest,False,False,se_sum,0.9757575757575757,0.10620002104998867
d565eaa53af3,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9151515151515152,0.11108720677521074
2b46eda6270c,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.11635589953183331
682177fcbaf4,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,True,True,max se_sum nll_sum,0.9757575757575757,0.10896529313521568
749a35663e58,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,True,True,se_sum,0.9757575757575757,0.13279108457880057
e3040fdb4210,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9515151515151514,0.10726156693286817
64848a89fed7,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.11651023054259121
726b980846ea,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,True,False,max se_sum nll_sum,0.9757575757575757,0.10755478034671426
c18c88bfefe4,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,True,False,se_sum,0.9757575757575757,0.13279108433963213
052747aa67d5,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9515151515151514,0.1321587858261534
09fbad1ed963,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.13073972942680853
248dc7787c7d,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,False,True,max se_sum nll_sum,0.9515151515151514,0.1208399726711328
54de39dae76e,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,False,True,se_sum,0.9757575757575757,0.13618669013617202
ca49f93c16c3,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9515151515151514,0.10421073881691871
c183bb1082c1,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.11481718570907988
d5b18cd0776b,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,False,False,max se_sum nll_sum,0.9757575757575757,0.107270550218829
6b9d96473096,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,logistic_regression,False,False,se_sum,0.9757575757575757,0.13211422823397573
b1e5e13a05dd,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.131387483546115
e5858709212b,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.12815970059990547
a3d408a975c9,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,True,True,max se_sum nll_sum,0.9757575757575757,0.1261425155343771
5e5e9ce39527,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,True,True,se_sum,0.9757575757575757,0.13783273977340832
64a6a1951067,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.10250856672769629
7c42b9148c3d,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.11137429078084252
8b89cced3d1d,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,True,False,max se_sum nll_sum,0.9878787878787878,0.13818410481837046
dfa587fc5c5e,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,True,False,se_sum,0.9757575757575757,0.12396322790499811
f7c12e84cacf,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.1286094214707929
3b85052c40ef,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9151515151515152,0.130768549768478
49a453ecd2a2,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,False,True,max se_sum nll_sum,0.9757575757575757,0.1790594078766327
d0d1b7848c47,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,False,True,se_sum,0.9757575757575757,0.2277721323238831
bbeda5568498,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9515151515151514,0.1062909580933075
d40560308108,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.11108873860707096
bda52637fb3a,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,False,False,max se_sum nll_sum,0.9757575757575757,0.17846613006462864
2bcd99d282f5,ministral3-8b,gpqa-test gsmsymbolic-test matscibench-test scibench-test,neural_network,False,False,se_sum,0.9757575757575757,0.21473949329724124
9e04729a748e,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9878787878787878,0.08076282491175948
32842fdbd45a,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.1158629350476311
072038a1a221,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,True,True,max se_sum nll_sum,0.9636363636363635,0.12264533443696246
fa26701cbf65,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,True,True,se_sum,0.9757575757575757,0.12982612146353129
2e6c259d71af,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.0850332125595927
6d4e201807e4,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9393939393939393,0.11691341944885676
d9cc43cffe48,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,True,False,max se_sum nll_sum,0.9636363636363635,0.12405366090797201
b44f5e75d17f,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,True,False,se_sum,0.9757575757575757,0.12721755233013943
34746dcd776a,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9878787878787878,0.06255777375764822
ce600f722321,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9636363636363635,0.09373647179313617
0fee008270b9,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,False,True,max se_sum nll_sum,0.9636363636363635,0.1264910159024613
59bf684e8efd,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,False,True,se_sum,0.9757575757575757,0.13221231323859844
22dd39677e8c,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9757575757575757,0.08921314436547248
42f15a113233,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,False,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9272727272727272,0.11590912361153302
847f843c6d07,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,False,False,max se_sum nll_sum,0.9636363636363635,0.12323744827875158
5000fdfc1bff,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,random_forest,False,False,se_sum,0.9636363636363635,0.12501374641273552
f6338b0e6f8d,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.12199904161812758
e515827ba538,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,True,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9515151515151514,0.12629058981839764
892825644587,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,True,True,max se_sum nll_sum,0.9636363636363635,0.12536599664532652
a7bbc14cbb39,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,True,True,se_sum,0.9757575757575757,0.14726661140695865
d6582f5cfd88,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.11731539803935967
872e2fe4743c,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,True,False,mean std max q10 q25 q50 q75 q90 skewness kurtosis,0.9151515151515152,0.125854514283402
86eebce69c54,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,True,False,max se_sum nll_sum,0.9636363636363635,0.12445781298840286
0d09c443510c,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,True,False,se_sum,0.9757575757575757,0.1472666111674743
13f6f2184c46,ministral3-8b,gpqa-test gsmsymbolic-test livemathbench-test theoremqa-test,logistic_regression,False,True,mean std max q10 q25 q50 q75 q90 skewness kurtosis se_sum nll_avg nll_max nll_sum lntp mtp ppl,0.9636363636363635,0.14514125972596048
